Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-20 05:57:00,05:57:00,CNR6654990013,Success,CID223528,Auto,Hennur, Chickpet ,42.0,60.0,,,No,,125.0,Cash,14.0,3.5,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-02 13:25:00,13:25:00,CNR8075636295,Success,CID168097,eBike,RT Nagar,Koramangala,119.0,125.0,,, No ,,298.0,Cash,11.0,4.4,4.7,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-18 03:44:00,03:44:00,CNR7320736321,Success,CID560185,EBIKE,Peenya,Rajarajeshwari Nagar,Error,140.0,,,No,,432.0, Cash ,20.0,3.3,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 06:14:00,06:14:00,CNR2920706965,Success, CID362912 ,Prime Sedan,Bellandur,KR Puram,63.0,145.0,,, NO ,,498.0,Credit Card,38.0,5.0,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 17:59:00,17:59:00,CNR2157402135,Success,CID248278, eBike ,Varthur,Ulsoor,56.0,85.0,,,No,,882.0,Cash,46.0,4.5,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-30 15:32:00,15:32:00,CNR9162844719,SUCCESS,CID890431,Mini, Kammanahalli ,LANGFORD TOWN,105.0,45.0,,,No,,438.0, Credit Card ,7.0,3.2,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-10 05:28:00,05:28:00,CNR5594773184,Canceled by Driver,CID924768,Bike,Whitefield,Bannerghatta Road,,,, Customer was coughing/sick ,,,149.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-01 13:27:00,13:27:00, CNR6842497017 ,Driver Not Found,CID312322, Prime Sedan , Richmond Town ,Devanahalli,,,,,,,259.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-05 05:03:00,05:03:00,CNR2078068154,Driver Not Found,CID774424,Mini,Yeshwanthpur, Basavanagudi ,,,,,,,397.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-19 18:05:00,18:05:00,CNR1669551196, Success ,CID875782, eBike , Shivajinagar ,HSR Layout,70.0,35.0,,,No,,1475.0,UPI,3.0,3.6,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-09 10:32:00,10:32:00,CNR9757948239,Success,CID836429,PRIME SUV, MAGADI ROAD ,RAJAJINAGAR,168.0,95.0,,,No,,392.0,Cash,23.0,3.5,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-13 23:38:00,23:38:00, CNR8745736124 ,Canceled by Driver,CID455123,Prime Plus,Cox Town, Rajajinagar ,,,,Personal & Car related issue,,,198.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
2024-07-13 04:17:00,04:17:00,CNR7718555126, Success ,CID743411,Auto, Shivajinagar ,ULSOOR,168.0,95.0,,,No,,137.0,Cash,3.0,3.9,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-25 00:18:00,00:18:00,CNR3406643376,SUCCESS,CID960874,Prime SUV,Frazer Town, Varthur ,308.0,120.0,,,No,,716.0,Cash,31.0,3.2,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-13 00:11:00,00:11:00, CNR2990826203 ,Success,CID787897,eBike,Malleshwaram,Whitefield,273.0,80.0,,,No,,433.0, Cash ,8.0,3.7,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-24 16:31:00,16:31:00,CNR2226990972,Canceled by Customer,CID209445, Mini ,PADMANABHANAGAR,Marathahalli,,,Driver asked to cancel,,,,442.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/3202/3202926.png 
2024-07-31 18:27:00,18:27:00,CNR1639991626,Success,CID737954,AUTO,Chamarajpet,Nagarbhavi,189.0,45.0,,,No,,651.0,Cash,6.0,3.4,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 20:43:00,20:43:00,CNR2128686183, Success ,CID571643, Bike , Ulsoor ,Whitefield,105.0,85.0,,,No,,282.0,Cash,34.0,4.5,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-22 18:27:00,18:27:00,CNR8991785745,Success,CID908368,PRIME PLUS,Rajajinagar,Frazer Town,126.0,95.0,,,No,,411.0,CASH,35.0,3.6,5.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-20 18:21:00,18:21:00,CNR8930012351,Success,CID951216,eBike,KADUGODI,Indiranagar,266.0,35.0,,,No,,385.0,Cash,37.0,4.1,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-16 02:12:00,02:12:00,CNR6032346920,Canceled by Driver, CID179173 ,MINI,Hulimavu,KORAMANGALA,,,,CUSTOMER RELATED ISSUE,,,343.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-09 22:47:00,22:47:00, CNR1204995040 , Success ,CID609917, Prime Sedan , JP Nagar , HSR Layout ,175.0,80.0,,,No,,335.0,Cash,10.0,4.4,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-09 12:46:00,12:46:00,CNR9193384134, Success , CID188146 ,Auto,MAGADI ROAD,Hosur Road,126.0,125.0,,,No,,170.0, UPI ,6.0,4.3,3.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-25 21:17:00,21:17:00,CNR2527167308,Canceled by Customer,CID846362,eBike,HOSUR ROAD,Cox Town,,,Driver asked to cancel,,,,966.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-27 21:49:00,21:49:00,CNR7700283609,Success,CID693664,Prime Sedan,Ulsoor, RICHMOND TOWN ,203.0,75.0,,,No,,417.0,CASH,41.0,3.5,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-23 22:55:00,22:55:00,CNR8873438313,Success,CID603956,Prime Sedan, Shivajinagar ,Hebbal,231.0,115.0,,,No,,399.0,UPI,20.0,3.2,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-18 12:25:00,12:25:00,CNR3799468340,Canceled by Customer,CID814227,Prime SUV,MG Road,Chickpet,,, Change of plans ,,,,669.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-26 13:46:00,13:46:00,CNR4801192014,Canceled by Driver,CID889447, eBike ,Whitefield,KR Puram,,,,Customer related issue,,,250.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-01 15:39:00,15:39:00, CNR6505967171 ,SUCCESS,CID715231,PRIME SEDAN,Bannerghatta Road,HEBBAL,301.0,105.0,,,NO,,377.0,Cash,14.0,3.3,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-26 12:19:00,12:19:00, CNR3960681412 ,Success,CID896078,Auto,Vijayanagar,Frazer Town,112.0,100.0,,, No ,,822.0,Cash,7.0,4.3,3.6,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-20 02:04:00,02:04:00,CNR1691896457,Canceled by Customer,CID929306,Prime Sedan, Padmanabhanagar ,Shivajinagar,,,Driver asked to cancel,,,,466.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 00:17:00,00:17:00,CNR5907070517,Driver Not Found,CID628228,Mini,Jayanagar,Koramangala,,,,,,,455.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-03 21:33:00,21:33:00,CNR6311862526,Canceled by Driver, CID641696 ,eBike, Chickpet ,Kammanahalli,,,, Customer was coughing/sick ,,,571.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-20 17:44:00,17:44:00,CNR8965186141,SUCCESS, CID294404 ,Prime Plus, Cox Town ,Basavanagudi,252.0,145.0,,,Yes,CUSTOMER DEMAND,333.0,UPI,9.0,3.5,3.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-26 03:52:00,03:52:00,CNR2568645327,Success,CID410006, Prime SUV ,Tumkur Road,Kengeri,56.0,145.0,,,No,,975.0,Cash,47.0,4.6,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
,,,,,,,,,,,,,,,,,,,
2024-07-06 07:34:00,07:34:00,CNR5213273621,Driver Not Found,CID684463, Prime Sedan ,Hosur Road, HULIMAVU ,,,,,,,170.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-27 06:14:00,06:14:00,CNR8983464327,Driver Not Found,CID604624, Prime SUV ,Whitefield,Hosur Road,,,,,,,242.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-28 17:15:00,17:15:00,CNR6102523128,Canceled by Customer,CID591691,Auto, Bannerghatta Road ,HULIMAVU,,,Wrong Address,,,,697.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 12:55:00,12:55:00,CNR2648938406, CANCELED BY DRIVER ,CID228828,Prime Sedan,SAHAKAR NAGAR,Cox Town,,,, Customer was coughing/sick ,,,384.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-02 11:43:00,11:43:00,CNR1558638928,Success,CID797334,Prime SUV,Varthur,Mysore Road,294.0,45.0,,,No,,371.0,Cash,37.0,3.2,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
,,,,,,,,,,,,,,,,,,,
2024-07-24 13:29:00,13:29:00,CNR7239600456,Driver Not Found,CID371225,Mini,Varthur,Rajajinagar,,,,,,,134.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-06 22:54:00,22:54:00, CNR2777559984 ,Success,CID326360,Prime Sedan,Bellandur,JP Nagar,231.0,55.0,,,No,,190.0, UPI ,3.0,3.9,3.4, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-24 22:31:00,22:31:00,CNR1257312892, Canceled by Driver ,CID292909,Prime Plus,Bellandur, Ulsoor ,,,,PERSONAL & CAR RELATED ISSUE,,,684.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-17 12:59:00,12:59:00, CNR9356336440 ,SUCCESS,CID182785,PRIME SEDAN,Ulsoor,Basavanagudi,280.0,95.0,,, NO ,,2089.0,UPI,5.0,3.5,3.7,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-12 22:28:00,22:28:00,CNR8246619267,Success,CID272578,Prime SUV,Marathahalli,Ramamurthy Nagar,140.0,45.0,,,No,,351.0, Cash ,45.0,5.0,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 23:03:00,23:03:00,CNR1127862195,Canceled by Driver,CID140225, Prime Plus ,Yeshwanthpur,Magadi Road,,,,Personal & Car related issue,,,322.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
2024-07-11 01:04:00,01:04:00,CNR5601486963,SUCCESS, CID700519 ,eBike, MG Road , HSR Layout ,273.0,25.0,,, No ,,412.0,Cash,3.0,4.5,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-11 05:34:00,05:34:00, CNR6435123380 ,Success,CID484073, PRIME SEDAN , Indiranagar ,Devanahalli,217.0,145.0,,,No,,472.0,Debit Card,16.0,3.2,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-11 19:18:00,19:18:00,CNR8754982156,Success, CID588169 ,eBike, Majestic ,Basavanagudi,77.0,60.0,,, NO ,,473.0,UPI,7.0,3.6,3.6, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-20 05:52:00,05:52:00,CNR2298704487, SUCCESS ,CID148205,Mini,Majestic,Cox Town,161.0,105.0,,,Yes, Other Issue ,514.0,UPI,14.0,4.8,4.0,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-24 02:19:00,02:19:00,CNR2583247359,Success,CID449904,Auto, Richmond Town ,Varthur,210.0,100.0,,, Yes ,Vehicle Breakdown,407.0,UPI,10.0,4.8,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-25 09:26:00,09:26:00,CNR9594866013,Canceled by Driver,CID841876,Mini,Richmond Town,HSR Layout,,,,Customer related issue,,,555.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-06 03:56:00,03:56:00,CNR1772132732,SUCCESS,CID539702,Bike, Nagarbhavi ,Richmond Town,210.0,85.0,,,Yes,Vehicle Breakdown,605.0,Credit Card,22.0,4.8,4.3, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG 
,,,,,,,,,,,,,,,,,,,
2024-07-30 19:09:00,19:09:00,CNR9798914818, Success ,CID920033,eBike,Malleshwaram,RT Nagar,42.0,115.0,,,No,,623.0,UPI,30.0,4.6,3.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-14 05:38:00,05:38:00,CNR6246961538, Driver Not Found ,CID292049, MINI ,Kadugodi, Marathahalli ,,,,,,,317.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-27 05:29:00,05:29:00,CNR8560301323,Driver Not Found, CID966499 ,PRIME SEDAN,SHANTINAGAR,Malleshwaram,,,,,,,205.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 11:28:00,11:28:00,CNR4483948564,Canceled by Driver,CID134455,Prime Sedan,Magadi Road, Sahakar Nagar ,,,, CUSTOMER WAS COUGHING/SICK ,,,334.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-04 10:34:00,10:34:00,CNR9194327324,Driver Not Found,CID229863,Prime SUV,FRAZER TOWN,Mysore Road,,,,,,,338.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-02 16:01:00,16:01:00,CNR3934375093, Canceled by Driver ,CID902273,Prime Plus,HSR Layout,Electronic City,,,, Personal & Car related issue ,,,447.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-07 16:53:00,16:53:00,CNR7362401827,Driver Not Found,CID570198,PRIME SEDAN,Bannerghatta Road,Shantinagar,,,,,,,955.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-04 23:19:00,23:19:00, CNR9376552815 , SUCCESS ,CID561512, Bike ,Devanahalli, Indiranagar ,301.0,105.0,,,No,,182.0,UPI,5.0,3.1,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-23 14:03:00,14:03:00,CNR7382454035,Success, CID583433 ,Prime SUV,Ramamurthy Nagar,JP Nagar,189.0,130.0,,,No,,321.0, Cash ,27.0,4.9,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-18 17:28:00,17:28:00,CNR1014111109,Success,CID898214,Auto,Jayanagar, Shantinagar ,273.0,55.0,,, No ,,703.0,Cash,18.0,3.7,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-29 02:10:00,02:10:00, CNR3233619922 ,Success,CID276792,Prime Sedan,Whitefield,Shivajinagar,105.0,130.0,,, No ,,408.0,UPI,19.0,4.4,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-20 11:36:00,11:36:00,CNR5944662019,SUCCESS,CID441560,eBike,MYSORE ROAD,Hebbal,161.0,125.0,,, No ,,446.0,Credit Card,16.0,3.9,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 03:09:00,03:09:00,CNR2433801142,Canceled by Customer, CID935997 , Prime Sedan ,WHITEFIELD, Malleshwaram ,,,Change of plans,,,,389.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-17 00:47:00,00:47:00, CNR8508711205 , SUCCESS ,CID667154,Prime Sedan,BTM LAYOUT, Koramangala ,252.0,135.0,,,No,,426.0,Cash,7.0,4.3,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-12 03:37:00,03:37:00, CNR6469318458 ,Success,CID607656,Auto,Mysore Road,PEENYA,70.0,110.0,,,No,,444.0, Cash ,13.0,3.6,3.5,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-26 04:10:00,04:10:00,CNR8394414277,Success, CID542732 ,Mini,HSR Layout, Chamarajpet ,133.0,120.0,,,NO,,479.0,Cash,48.0,4.4,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-02 19:26:00,19:26:00,CNR7562541359,Success,CID186580, Bike ,Mysore Road,WHITEFIELD,231.0,125.0,,, No ,,352.0,Cash,35.0,5.0,3.1,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-01 20:50:00,20:50:00,CNR3126127006,Driver Not Found,CID514964,eBike,Hosur Road,RT Nagar,,,,,,,238.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-25 06:00:00,06:00:00,CNR5327525281,Canceled by Customer,CID150741,Bike,Ramamurthy Nagar, MAJESTIC ,,,Driver asked to cancel,,,,313.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/9983/9983173.png 
2024-07-27 00:53:00,00:53:00,CNR9336078509, CANCELED BY DRIVER ,CID995245,eBike,Mysore Road,Bellandur,,,,PERSONAL & CAR RELATED ISSUE,,,118.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-04 06:46:00,06:46:00,CNR2830123638,Canceled by Driver,CID407586,BIKE,Kammanahalli,Vijayanagar,,,,PERSONAL & CAR RELATED ISSUE,,,460.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-26 04:15:00,04:15:00,CNR1736383545,Success,CID854380,Prime Sedan,Majestic,Kadugodi,91.0,60.0,,,NO,,458.0,UPI,35.0,4.5,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-06 22:11:00,22:11:00,CNR8274668456,Success, CID288212 ,eBike, HSR Layout , Padmanabhanagar ,147.0,145.0,,,No,,153.0,Cash,12.0,3.4,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-03 03:10:00,03:10:00,CNR8887547051,Driver Not Found,CID826019,Auto,VIJAYANAGAR, Padmanabhanagar ,,,,,,,464.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 19:24:00,19:24:00,CNR5765663826,Driver Not Found,CID834314,Auto,Chickpet,WHITEFIELD,,,,,,,815.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-22 19:09:00,19:09:00,CNR2620568372, Canceled by Driver ,CID362559, Auto ,RT Nagar,RT Nagar,,,,Customer was coughing/sick,,,555.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-31 13:18:00,13:18:00,CNR9967049942,Canceled by Driver,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,Error,,,Customer related issue,,,404.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-19 10:29:00,10:29:00,CNR5008041172,Canceled by Driver,CID279254,Bike,Hennur,MG ROAD,,,,More than permitted people in there,,,244.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-02 09:33:00,09:33:00,CNR8452063400,Driver Not Found,CID897493,Auto,Indiranagar,Marathahalli,,,,,,,426.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-10 13:30:00,13:30:00,CNR7041358873,Success,CID245427, Prime Plus , Rajajinagar ,Frazer Town,112.0,105.0,,,No,,952.0,CASH,30.0,3.7,4.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
2024-07-24 03:13:00,03:13:00,CNR4773525798,Success,CID900644,Auto,KR PURAM,Padmanabhanagar,98.0,135.0,,,No,,274.0, UPI ,11.0,3.6,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-16 21:18:00,21:18:00,CNR8155619497, Success , CID671805 ,Auto,NAGARBHAVI,Rajarajeshwari Nagar,49.0,25.0,,,No,,764.0,CASH,18.0,3.2,3.6,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-12 15:47:00,15:47:00, CNR4035742864 ,Success,CID244592,Prime Plus,Langford Town,Marathahalli,189.0,115.0,,,No,,822.0,UPI,43.0,4.9,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-15 00:34:00,00:34:00,CNR6281022699, Success ,CID827805,Prime Sedan, VIJAYANAGAR ,Nagarbhavi,140.0,125.0,,, No ,,303.0, UPI ,31.0,4.6,4.4, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-17 01:05:00,01:05:00,CNR8450732967,Success,CID463963,PRIME SEDAN,Padmanabhanagar,KR Puram,168.0,100.0,,,No,,476.0,UPI,35.0,4.0,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 14:19:00,14:19:00,CNR2613314026,Canceled by Driver,CID849633,Mini,Kadugodi,HENNUR,,,,Customer was coughing/sick,,,344.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-09 15:41:00,15:41:00,CNR1606839767,Success, CID218192 ,Auto,Shivajinagar,Sahakar Nagar,56.0,115.0,,, No ,,967.0,UPI,4.0,4.6,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-10 02:12:00,02:12:00,CNR7473323468,Success, CID247788 ,PRIME SUV,Yeshwanthpur,Majestic,133.0,140.0,,,No,,570.0,Cash,14.0,3.4,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 17:56:00,17:56:00,CNR7616660377,SUCCESS,CID568127, Prime SUV ,Cox Town, Malleshwaram ,126.0,145.0,,, No ,,713.0, Cash ,37.0,3.8,3.5, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-07 22:41:00,22:41:00,CNR3319182803,SUCCESS,CID655130,AUTO,Bannerghatta Road,Ulsoor,203.0,35.0,,, NO ,,164.0,Cash,3.0,4.3,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-13 15:37:00,15:37:00,CNR4656026637, Success ,CID471200,Auto,Electronic City,Whitefield,182.0,30.0,,,Yes,Customer Demand,474.0, Cash ,13.0,3.3,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 17:47:00,17:47:00,CNR3354789723,Canceled by Driver,CID148555,Prime SUV,MARATHAHALLI,Devanahalli,,,,CUSTOMER WAS COUGHING/SICK,,,843.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-15 01:05:00,01:05:00,CNR7131294946, Success ,CID734045,MINI,Nagarbhavi,Varthur,168.0,60.0,,,NO,,397.0, CASH ,6.0,4.1,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-05 08:28:00,08:28:00, CNR1232709985 ,Success,CID951839, Prime Sedan ,Jayanagar, Koramangala ,147.0,85.0,,,No,,406.0,Cash,31.0,3.4,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-03 05:04:00,05:04:00,CNR4693721566, Canceled by Driver ,CID841369,eBike,BANNERGHATTA ROAD,TUMKUR ROAD,,,,PERSONAL & CAR RELATED ISSUE,,,154.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-19 23:05:00,23:05:00,CNR6813575339,Canceled by Driver,CID688342,eBike,VIJAYANAGAR, Chamarajpet ,,,,PERSONAL & CAR RELATED ISSUE,,,420.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 03:41:00,03:41:00,CNR3510936289,Driver Not Found,CID419999, Mini ,Electronic City,Sahakar Nagar,,,,,,,361.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-14 19:41:00,19:41:00,CNR8360911298,Success,CID762081,Prime SUV,Cox Town,Marathahalli,84.0,100.0,,,No,,289.0,Cash,18.0,3.3,3.7,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-30 19:16:00,19:16:00, CNR6476510217 ,SUCCESS,CID307332,Prime Plus,TUMKUR ROAD,Chickpet,189.0,55.0,,,No,,462.0, UPI ,37.0,3.9,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-13 22:27:00,22:27:00,CNR5337928929, Driver Not Found ,CID626316,Prime Plus, Kadugodi ,Indiranagar,,,,,,,482.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-31 03:18:00,03:18:00, CNR3873363888 ,Success,CID101545,Mini, BASAVANAGUDI , MARATHAHALLI ,259.0,75.0,,,NO,,1918.0,Cash,38.0,3.4,4.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-17 21:12:00,21:12:00,CNR9766101083,CANCELED BY DRIVER,CID658996,Bike,Electronic City, Hulimavu ,,,, CUSTOMER RELATED ISSUE ,,,361.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-10 00:42:00,00:42:00,CNR7690339607,Canceled by Driver,CID837570,Prime Plus,HSR Layout,HSR Layout,,,,More than permitted people in there,,,103.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-26 02:04:00,02:04:00,CNR7768661345, Success ,CID726912,Bike,Hosur Road,Electronic City,189.0,140.0,,,NO,,513.0,UPI,7.0,4.1,3.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-01 11:17:00,11:17:00,CNR8225462409,Success,CID913376,Prime Plus,Mysore Road,BASAVANAGUDI,126.0,85.0,,,No,,807.0, Cash ,11.0,4.9,3.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
2024-07-29 22:35:00,22:35:00,CNR6058527442,Success,CID992568, PRIME SUV ,Basavanagudi,Frazer Town,238.0,45.0,,,No,,386.0,UPI,23.0,3.2,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
